date,quarter,moq,doq,growth_final,macro_factor_qly,macro_factor_qly_1lag,econlex_cum,vader_cum,stability_cum
2008-03-27,2008-01-01,3,87,0.443862182,-3.5600000000000005,-1.35,0.010083421,0.07687791,-0.004232469
2008-03-28,2008-01-01,3,88,0.443862182,-3.5600000000000005,-1.35,0.010094088,0.07688109,-0.004214563
2008-03-29,2008-01-01,3,89,0.443862182,-3.5600000000000005,-1.35,0.010094926,0.07704008,-0.004201593
2008-03-30,2008-01-01,3,90,0.443862182,-3.5600000000000005,-1.35,0.010102627,0.07706201,-0.004192814
2008-03-31,2008-01-01,3,91,0.443862182,-3.5600000000000005,-1.35,0.010141878,0.07718703,-0.004182825
2008-04-01,2008-04-01,1,1,-0.320667928,-4.7,-3.41,0.011082736,0.07738082,-0.003658942
2008-04-02,2008-04-01,1,2,-0.320667928,-4.7,-3.41,0.010046818,0.07720965,-0.003972862
2008-04-03,2008-04-01,1,3,-0.320667928,-4.7,-3.41,0.009678172,0.07357781,-0.004245619
2008-04-04,2008-04-01,1,4,-0.320667928,-4.7,-3.41,0.00970284,0.07288436,-0.004243843
2008-04-05,2008-04-01,1,5,-0.320667928,-4.7,-3.41,0.009799188,0.07495063,-0.003840913
2008-04-06,2008-04-01,1,6,-0.320667928,-4.7,-3.41,0.009986346,0.07559092,-0.003733373
2008-04-07,2008-04-01,1,7,-0.320667928,-4.7,-3.41,0.010507193,0.07759316,-0.003617429
2008-04-08,2008-04-01,1,8,-0.320667928,-4.7,-3.41,0.010725068,0.07879582,-0.003456922
2008-04-09,2008-04-01,1,9,-0.320667928,-4.7,-3.41,0.010676228,0.07828485,-0.003635706
2008-04-10,2008-04-01,1,10,-0.320667928,-4.7,-3.41,0.010501032,0.0770248,-0.00389031
2008-04-11,2008-04-01,1,11,-0.320667928,-4.7,-3.41,0.010349202,0.07549672,-0.00392364
2008-04-12,2008-04-01,1,12,-0.320667928,-4.7,-3.41,0.010293799,0.07533452,-0.003984758
2008-04-13,2008-04-01,1,13,-0.320667928,-4.7,-3.41,0.010359433,0.0756461,-0.003945639
2008-04-14,2008-04-01,1,14,-0.320667928,-4.7,-3.41,0.010599905,0.07720997,-0.003900765
2008-04-15,2008-04-01,1,15,-0.320667928,-4.7,-3.41,0.01060938,0.07742996,-0.003968125
2008-04-16,2008-04-01,1,16,-0.320667928,-4,-2.51,0.010654351,0.07824658,-0.003920426
2008-04-17,2008-04-01,1,17,-0.320667928,-4,-2.51,0.010637814,0.07839199,-0.003868553
2008-04-18,2008-04-01,1,18,-0.320667928,-4,-2.51,0.010617335,0.07840313,-0.003853774
2008-04-19,2008-04-01,1,19,-0.320667928,-4,-2.51,0.010654332,0.07922342,-0.003743798
2008-04-20,2008-04-01,1,20,-0.320667928,-4,-2.51,0.010666322,0.07893118,-0.003716342
2008-04-21,2008-04-01,1,21,-0.320667928,-4,-2.51,0.010728153,0.07936146,-0.003685945
2008-04-22,2008-04-01,1,22,-0.320667928,-4,-2.51,0.010695388,0.07888013,-0.003699228
2008-04-23,2008-04-01,1,23,-0.320667928,-4,-2.51,0.010614642,0.07821029,-0.003750046
2008-04-24,2008-04-01,1,24,-0.320667928,-4,-2.51,0.010612147,0.07826082,-0.003801082
2008-04-25,2008-04-01,1,25,-0.320667928,-4,-2.51,0.010627863,0.07855773,-0.003772571
2008-04-26,2008-04-01,1,26,-0.320667928,-4,-2.51,0.010591129,0.07864564,-0.003754614
2008-04-27,2008-04-01,1,27,-0.320667928,-4,-2.51,0.01060126,0.07876486,-0.003738105
2008-04-28,2008-04-01,1,28,-0.320667928,-4,-2.51,0.010691691,0.07935528,-0.003718073
2008-04-29,2008-04-01,1,29,-0.320667928,-4,-2.51,0.010682325,0.07940703,-0.003689117
2008-04-30,2008-04-01,1,30,-0.320667928,-4,-2.51,0.010638389,0.07952045,-0.003718291
2008-05-01,2008-04-01,2,31,-0.320667928,-4,-2.51,0.010602406,0.07924891,-0.003720358
2008-05-02,2008-04-01,2,32,-0.320667928,-4.220000000000001,-2.13,0.0105608,0.07958061,-0.003726328
2008-05-03,2008-04-01,2,33,-0.320667928,-4.220000000000001,-2.13,0.010556503,0.07965222,-0.003698627
2008-05-04,2008-04-01,2,34,-0.320667928,-4.220000000000001,-2.13,0.010590411,0.07967945,-0.003666715
2008-05-05,2008-04-01,2,35,-0.320667928,-4.220000000000001,-2.13,0.010720075,0.08009794,-0.003646429
2008-05-06,2008-04-01,2,36,-0.320667928,-4.220000000000001,-2.13,0.010724362,0.07993423,-0.003646785
2008-05-07,2008-04-01,2,37,-0.320667928,-4.220000000000001,-2.13,0.010700303,0.07984443,-0.003675867
2008-05-08,2008-04-01,2,38,-0.320667928,-4.220000000000001,-2.13,0.010711823,0.08002558,-0.003661193
2008-05-09,2008-04-01,2,39,-0.320667928,-4.220000000000001,-2.13,0.010694865,0.08021986,-0.003650175
2008-05-10,2008-04-01,2,40,-0.320667928,-4.220000000000001,-2.13,0.010645162,0.07991131,-0.003684954
2008-05-11,2008-04-01,2,41,-0.320667928,-4.220000000000001,-2.13,0.010674211,0.07993022,-0.003684095
2008-05-12,2008-04-01,2,42,-0.320667928,-4.220000000000001,-2.13,0.010734046,0.08014336,-0.003665382
2008-05-13,2008-04-01,2,43,-0.320667928,-4.220000000000001,-2.13,0.01080198,0.08043098,-0.003642556
2008-05-14,2008-04-01,2,44,-0.320667928,-4.220000000000001,-2.13,0.010817425,0.08059755,-0.003631372
2008-05-15,2008-04-01,2,45,-0.320667928,-4.220000000000001,-2.13,0.01079408,0.08067916,-0.003605025
2008-05-16,2008-04-01,2,46,-0.320667928,-4.82,-2.65,0.010787785,0.08078452,-0.003572456
2008-05-17,2008-04-01,2,47,-0.320667928,-4.82,-2.65,0.010809046,0.08099584,-0.003549051
2008-05-18,2008-04-01,2,48,-0.320667928,-4.82,-2.65,0.010836201,0.08108231,-0.003537909
2008-05-19,2008-04-01,2,49,-0.320667928,-4.82,-2.65,0.010926659,0.08149724,-0.003517328
2008-05-20,2008-04-01,2,50,-0.320667928,-4.82,-2.65,0.010940242,0.08148214,-0.003490647
2008-05-21,2008-04-01,2,51,-0.320667928,-4.82,-2.65,0.010978012,0.08161682,-0.003492037
2008-05-22,2008-04-01,2,52,-0.320667928,-4.82,-2.65,0.01094514,0.0814471,-0.003491926
2008-05-23,2008-04-01,2,53,-0.320667928,-4.82,-2.65,0.010945306,0.08127137,-0.003487617
2008-05-24,2008-04-01,2,54,-0.320667928,-4.82,-2.65,0.010909468,0.08104672,-0.003488532
2008-05-25,2008-04-01,2,55,-0.320667928,-4.82,-2.65,0.010960902,0.08115763,-0.00347725
2008-05-26,2008-04-01,2,56,-0.320667928,-4.82,-2.65,0.010982808,0.08122992,-0.00347531
2008-05-27,2008-04-01,2,57,-0.320667928,-4.82,-2.65,0.010923296,0.08096633,-0.003499237
2008-05-28,2008-04-01,2,58,-0.320667928,-4.82,-2.65,0.01093534,0.08092425,-0.003488226
2008-05-29,2008-04-01,2,59,-0.320667928,-4.82,-2.65,0.010922155,0.08073711,-0.00347915
2008-05-30,2008-04-01,2,60,-0.320667928,-4.82,-2.65,0.010869827,0.08030256,-0.003500417
2008-05-31,2008-04-01,2,61,-0.320667928,-4.82,-2.65,0.010863082,0.08019068,-0.003478897
2008-06-01,2008-04-01,3,62,-0.320667928,-4.82,-2.65,0.010920999,0.08025385,-0.003481562
2008-06-02,2008-04-01,3,63,-0.320667928,-6.220000000000001,-3.13,0.010960416,0.08031114,-0.003471391
2008-06-03,2008-04-01,3,64,-0.320667928,-6.220000000000001,-3.13,0.01093897,0.08001768,-0.00349973
2008-06-04,2008-04-01,3,65,-0.320667928,-6.220000000000001,-3.13,0.010917528,0.07977671,-0.003511522
2008-06-05,2008-04-01,3,66,-0.320667928,-6.220000000000001,-3.13,0.010925151,0.07972667,-0.003519229
2008-06-06,2008-04-01,3,67,-0.320667928,-6.220000000000001,-3.13,0.010933388,0.07983447,-0.003489875
2008-06-07,2008-04-01,3,68,-0.320667928,-6.220000000000001,-3.13,0.010910164,0.07967888,-0.00350277
2008-06-08,2008-04-01,3,69,-0.320667928,-6.220000000000001,-3.13,0.010928362,0.07969095,-0.003502117
2008-06-09,2008-04-01,3,70,-0.320667928,-6.220000000000001,-3.13,0.010989968,0.07980524,-0.003507085
2008-06-10,2008-04-01,3,71,-0.320667928,-6.220000000000001,-3.13,0.01097209,0.0795709,-0.003526991
2008-06-11,2008-04-01,3,72,-0.320667928,-6.220000000000001,-3.13,0.010967978,0.07933275,-0.003542334
2008-06-12,2008-04-01,3,73,-0.320667928,-6.220000000000001,-3.13,0.010938206,0.07897162,-0.003565
2008-06-13,2008-04-01,3,74,-0.320667928,-6.220000000000001,-3.13,0.010958615,0.0789318,-0.003558494
2008-06-14,2008-04-01,3,75,-0.320667928,-6.220000000000001,-3.13,0.010976898,0.07896847,-0.003549113
2008-06-15,2008-04-01,3,76,-0.320667928,-6.220000000000001,-3.13,0.010980135,0.07885168,-0.003551528
2008-06-16,2008-04-01,3,77,-0.320667928,-5.52,-2.6100000000000003,0.011002533,0.07888895,-0.003544743
2008-06-17,2008-04-01,3,78,-0.320667928,-5.52,-2.6100000000000003,0.010985796,0.07866597,-0.003556246
2008-06-18,2008-04-01,3,79,-0.320667928,-5.52,-2.6100000000000003,0.010992593,0.07869854,-0.003552216
2008-06-19,2008-04-01,3,80,-0.320667928,-5.52,-2.6100000000000003,0.010970824,0.07859634,-0.003569556
2008-06-20,2008-04-01,3,81,-0.320667928,-5.52,-2.6100000000000003,0.010972183,0.07859939,-0.003576299
2008-06-21,2008-04-01,3,82,-0.320667928,-5.52,-2.6100000000000003,0.010971793,0.07852608,-0.00358019
2008-06-22,2008-04-01,3,83,-0.320667928,-5.52,-2.6100000000000003,0.010998905,0.07860582,-0.003576409
2008-06-23,2008-04-01,3,84,-0.320667928,-5.52,-2.6100000000000003,0.011050628,0.07883513,-0.003564312
2008-06-24,2008-04-01,3,85,-0.320667928,-5.52,-2.6100000000000003,0.011047722,0.07872826,-0.003571011
2008-06-25,2008-04-01,3,86,-0.320667928,-5.52,-2.6100000000000003,0.01104004,0.07864768,-0.003584913
2008-06-26,2008-04-01,3,87,-0.320667928,-5.52,-2.6100000000000003,0.011057986,0.07876363,-0.003573589
2008-06-27,2008-04-01,3,88,-0.320667928,-5.52,-2.6100000000000003,0.011050019,0.07865604,-0.003596841
2008-06-28,2008-04-01,3,89,-0.320667928,-5.52,-2.6100000000000003,0.011036382,0.07858134,-0.003617873
2008-06-29,2008-04-01,3,90,-0.320667928,-5.52,-2.6100000000000003,0.011031371,0.07844892,-0.003624413
2008-06-30,2008-04-01,3,91,-0.320667928,-5.52,-2.6100000000000003,0.011073703,0.0785331,-0.003635386
2008-07-01,2008-07-01,1,1,-0.507652517,-9.26,-6.43,0.009823939,0.06555662,-0.005007467
2008-07-02,2008-07-01,1,2,-0.507652517,-9.26,-6.43,0.009137146,0.06307194,-0.004980781
2008-07-03,2008-07-01,1,3,-0.507652517,-9.26,-6.43,0.008648401,0.06165132,-0.005553824
2008-07-04,2008-07-01,1,4,-0.507652517,-9.26,-6.43,0.008613066,0.06353056,-0.005453685
2008-07-05,2008-07-01,1,5,-0.507652517,-9.26,-6.43,0.008566246,0.06357886,-0.005561681
2008-07-06,2008-07-01,1,6,-0.507652517,-9.26,-6.43,0.008762777,0.06394277,-0.005590043
2008-07-07,2008-07-01,1,7,-0.507652517,-9.26,-6.43,0.009430085,0.06612484,-0.005447062
2008-07-08,2008-07-01,1,8,-0.507652517,-9.26,-6.43,0.009493313,0.06634635,-0.005399066
2008-07-09,2008-07-01,1,9,-0.507652517,-9.26,-6.43,0.009525153,0.06486316,-0.005507404
2008-07-10,2008-07-01,1,10,-0.507652517,-9.26,-6.43,0.009475562,0.06557121,-0.005483507
2008-07-11,2008-07-01,1,11,-0.507652517,-9.26,-6.43,0.009468948,0.06526597,-0.005467078
2008-07-12,2008-07-01,1,12,-0.507652517,-9.26,-6.43,0.009464532,0.06534054,-0.005466835
2008-07-13,2008-07-01,1,13,-0.507652517,-9.26,-6.43,0.009447147,0.06495679,-0.005522044
2008-07-14,2008-07-01,1,14,-0.507652517,-9.26,-6.43,0.009621089,0.06578987,-0.005461958
2008-07-15,2008-07-01,1,15,-0.507652517,-9.26,-6.43,0.009593953,0.06572462,-0.005503712
2008-07-16,2008-07-01,1,16,-0.507652517,-11.46,-8.120000000000001,0.009434371,0.06480883,-0.005602463
2008-07-17,2008-07-01,1,17,-0.507652517,-11.46,-8.120000000000001,0.00937072,0.06531752,-0.005533493
2008-07-18,2008-07-01,1,18,-0.507652517,-11.46,-8.120000000000001,0.009383123,0.065867,-0.005400635
2008-07-19,2008-07-01,1,19,-0.507652517,-11.46,-8.120000000000001,0.009260172,0.06528472,-0.005360213
2008-07-20,2008-07-01,1,20,-0.507652517,-11.46,-8.120000000000001,0.009295662,0.06496571,-0.005346727
2008-07-21,2008-07-01,1,21,-0.507652517,-11.46,-8.120000000000001,0.009506779,0.06585794,-0.005302889
2008-07-22,2008-07-01,1,22,-0.507652517,-11.46,-8.120000000000001,0.009495251,0.06613739,-0.005263122
2008-07-23,2008-07-01,1,23,-0.507652517,-11.46,-8.120000000000001,0.00945569,0.0658803,-0.005319424
2008-07-24,2008-07-01,1,24,-0.507652517,-11.46,-8.120000000000001,0.009466803,0.06680372,-0.005164735
2008-07-25,2008-07-01,1,25,-0.507652517,-11.46,-8.120000000000001,0.009453519,0.06701005,-0.005180864
2008-07-26,2008-07-01,1,26,-0.507652517,-11.46,-8.120000000000001,0.009442928,0.06704116,-0.005165872
2008-07-27,2008-07-01,1,27,-0.507652517,-11.46,-8.120000000000001,0.009480239,0.06716623,-0.005142993
2008-07-28,2008-07-01,1,28,-0.507652517,-11.46,-8.120000000000001,0.009508166,0.06719082,-0.005146196
2008-07-29,2008-07-01,1,29,-0.507652517,-11.46,-8.120000000000001,0.009465423,0.06693999,-0.005162993
2008-07-30,2008-07-01,1,30,-0.507652517,-11.46,-8.120000000000001,0.009419323,0.06686331,-0.005160559
2008-07-31,2008-07-01,1,31,-0.507652517,-11.46,-8.120000000000001,0.009421717,0.06726719,-0.005106999
2008-08-01,2008-07-01,2,32,-0.507652517,-17.189999999999998,-8.93,0.009320645,0.06754618,-0.005156258
2008-08-02,2008-07-01,2,33,-0.507652517,-17.189999999999998,-8.93,0.009326614,0.06791981,-0.00513292
2008-08-03,2008-07-01,2,34,-0.507652517,-17.189999999999998,-8.93,0.009323639,0.06789676,-0.005145293
2008-08-04,2008-07-01,2,35,-0.507652517,-17.189999999999998,-8.93,0.009345733,0.06789998,-0.005144231
2008-08-05,2008-07-01,2,36,-0.507652517,-17.189999999999998,-8.93,0.009254196,0.06773417,-0.00519353
2008-08-06,2008-07-01,2,37,-0.507652517,-17.189999999999998,-8.93,0.009228361,0.06790201,-0.005192746
2008-08-07,2008-07-01,2,38,-0.507652517,-17.189999999999998,-8.93,0.009170482,0.06787259,-0.005194433
2008-08-08,2008-07-01,2,39,-0.507652517,-17.189999999999998,-8.93,0.009173458,0.06808191,-0.005180914
2008-08-09,2008-07-01,2,40,-0.507652517,-17.189999999999998,-8.93,0.009197369,0.06839135,-0.005181532
2008-08-10,2008-07-01,2,41,-0.507652517,-17.189999999999998,-8.93,0.009211447,0.06831839,-0.005189637
2008-08-11,2008-07-01,2,42,-0.507652517,-17.189999999999998,-8.93,0.009234425,0.06846007,-0.005184988
2008-08-12,2008-07-01,2,43,-0.507652517,-17.189999999999998,-8.93,0.009227412,0.06848085,-0.005167075
2008-08-13,2008-07-01,2,44,-0.507652517,-17.189999999999998,-8.93,0.009170592,0.06813555,-0.005179617
2008-08-14,2008-07-01,2,45,-0.507652517,-17.189999999999998,-8.93,0.009122901,0.06815159,-0.005217007
2008-08-15,2008-07-01,2,46,-0.507652517,-17.73,-9.35,0.009079552,0.06804896,-0.005240042
2008-08-16,2008-07-01,2,47,-0.507652517,-17.73,-9.35,0.009094147,0.06805715,-0.005218384
2008-08-17,2008-07-01,2,48,-0.507652517,-17.73,-9.35,0.009092743,0.06790377,-0.005211297
2008-08-18,2008-07-01,2,49,-0.507652517,-17.73,-9.35,0.009092739,0.06796843,-0.005203206
2008-08-19,2008-07-01,2,50,-0.507652517,-17.73,-9.35,0.009062474,0.06790516,-0.005221812
2008-08-20,2008-07-01,2,51,-0.507652517,-17.73,-9.35,0.008993635,0.06754452,-0.005269146
2008-08-21,2008-07-01,2,52,-0.507652517,-17.73,-9.35,0.0089646,0.06719056,-0.005283352
2008-08-22,2008-07-01,2,53,-0.507652517,-17.73,-9.35,0.008916387,0.0668288,-0.005281799
2008-08-23,2008-07-01,2,54,-0.507652517,-17.73,-9.35,0.008908572,0.0667498,-0.005257829
2008-08-24,2008-07-01,2,55,-0.507652517,-17.73,-9.35,0.008905681,0.0666299,-0.00525864
2008-08-25,2008-07-01,2,56,-0.507652517,-17.73,-9.35,0.008945505,0.06680822,-0.005241236
2008-08-26,2008-07-01,2,57,-0.507652517,-17.73,-9.35,0.008963221,0.06685724,-0.005249284
2008-08-27,2008-07-01,2,58,-0.507652517,-17.73,-9.35,0.008939509,0.06680878,-0.005268059
2008-08-28,2008-07-01,2,59,-0.507652517,-17.73,-9.35,0.008934724,0.06673453,-0.005263971
2008-08-29,2008-07-01,2,60,-0.507652517,-17.73,-9.35,0.008946454,0.06709917,-0.005242992
2008-08-30,2008-07-01,2,61,-0.507652517,-17.73,-9.35,0.009016217,0.06757055,-0.005191016
2008-08-31,2008-07-01,2,62,-0.507652517,-17.73,-9.35,0.009031617,0.06758729,-0.005196676
2008-09-01,2008-07-01,3,63,-0.507652517,-16.75,-9.48,0.009096247,0.06796064,-0.00517983
2008-09-02,2008-07-01,3,64,-0.507652517,-16.75,-9.48,0.0090925,0.06805299,-0.005186123
2008-09-03,2008-07-01,3,65,-0.507652517,-16.75,-9.48,0.009107681,0.06825015,-0.005184089
2008-09-04,2008-07-01,3,66,-0.507652517,-16.75,-9.48,0.009135618,0.06832224,-0.005183424
2008-09-05,2008-07-01,3,67,-0.507652517,-16.75,-9.48,0.009140064,0.06834445,-0.005189794
2008-09-06,2008-07-01,3,68,-0.507652517,-16.75,-9.48,0.009139614,0.06841513,-0.005214013
2008-09-07,2008-07-01,3,69,-0.507652517,-16.75,-9.48,0.009178938,0.06850447,-0.005206978
2008-09-08,2008-07-01,3,70,-0.507652517,-16.75,-9.48,0.009243529,0.06872085,-0.005215371
2008-09-09,2008-07-01,3,71,-0.507652517,-16.75,-9.48,0.009274272,0.06897446,-0.005200858
2008-09-10,2008-07-01,3,72,-0.507652517,-16.75,-9.48,0.009281815,0.06896137,-0.005211251
2008-09-11,2008-07-01,3,73,-0.507652517,-16.75,-9.48,0.009273753,0.0687887,-0.005253122
2008-09-12,2008-07-01,3,74,-0.507652517,-16.75,-9.48,0.009294748,0.06884255,-0.005246379
2008-09-13,2008-07-01,3,75,-0.507652517,-16.75,-9.48,0.009319267,0.06888933,-0.005247961
2008-09-14,2008-07-01,3,76,-0.507652517,-16.75,-9.48,0.009330781,0.06891716,-0.005241458
2008-09-15,2008-07-01,3,77,-0.507652517,-16.75,-9.48,0.009359419,0.06890221,-0.005255983
2008-09-16,2008-07-01,3,78,-0.507652517,-16.13,-8.989999999999998,0.009245241,0.06829076,-0.005318014
2008-09-17,2008-07-01,3,79,-0.507652517,-16.13,-8.989999999999998,0.009147526,0.06779436,-0.005365325
2008-09-18,2008-07-01,3,80,-0.507652517,-16.13,-8.989999999999998,0.009107786,0.06762399,-0.005393111
2008-09-19,2008-07-01,3,81,-0.507652517,-16.13,-8.989999999999998,0.009067906,0.06742742,-0.005412924
2008-09-20,2008-07-01,3,82,-0.507652517,-16.13,-8.989999999999998,0.009038634,0.06736926,-0.005401013
2008-09-21,2008-07-01,3,83,-0.507652517,-16.13,-8.989999999999998,0.009019868,0.06720736,-0.0054111920000000004
2008-09-22,2008-07-01,3,84,-0.507652517,-16.13,-8.989999999999998,0.009047267,0.06729192,-0.005395144
2008-09-23,2008-07-01,3,85,-0.507652517,-16.13,-8.989999999999998,0.009025457,0.06728788,-0.005406411
2008-09-24,2008-07-01,3,86,-0.507652517,-16.13,-8.989999999999998,0.008996971,0.06715224,-0.005418846
2008-09-25,2008-07-01,3,87,-0.507652517,-16.13,-8.989999999999998,0.009012697,0.06726101,-0.005422501
2008-09-26,2008-07-01,3,88,-0.507652517,-16.13,-8.989999999999998,0.009024732,0.06728127,-0.005414273
2008-09-27,2008-07-01,3,89,-0.507652517,-16.13,-8.989999999999998,0.008998132,0.06711511,-0.005413485
2008-09-28,2008-07-01,3,90,-0.507652517,-16.13,-8.989999999999998,0.009000506,0.06708114,-0.00542066
2008-09-29,2008-07-01,3,91,-0.507652517,-16.13,-8.989999999999998,0.009020202,0.0672733,-0.005423113
2008-09-30,2008-07-01,3,92,-0.507652517,-16.13,-8.989999999999998,0.008967021,0.06692889,-0.005477018
2008-10-01,2008-10-01,1,1,-1.754434874,-16.779999999999998,-15.98,0.004284605,0.03960914,-0.007983511
2008-10-02,2008-10-01,1,2,-1.754434874,-16.779999999999998,-15.98,0.006195935,0.05265824,-0.007273407
2008-10-03,2008-10-01,1,3,-1.754434874,-16.779999999999998,-15.98,0.006552893,0.05030056,-0.007765771
2008-10-04,2008-10-01,1,4,-1.754434874,-16.779999999999998,-15.98,0.007280209,0.05807351,-0.006771719
2008-10-05,2008-10-01,1,5,-1.754434874,-16.779999999999998,-15.98,0.007352939,0.05743073,-0.006939985
2008-10-06,2008-10-01,1,6,-1.754434874,-16.779999999999998,-15.98,0.007524707,0.05829431,-0.006936755
2008-10-07,2008-10-01,1,7,-1.754434874,-16.779999999999998,-15.98,0.007006456,0.05387357,-0.007230806
2008-10-08,2008-10-01,1,8,-1.754434874,-16.779999999999998,-15.98,0.006702174,0.05278324,-0.007550141
2008-10-09,2008-10-01,1,9,-1.754434874,-16.779999999999998,-15.98,0.006374854,0.05058143,-0.007816312
2008-10-10,2008-10-01,1,10,-1.754434874,-16.779999999999998,-15.98,0.006409807,0.0510979,-0.007671662
2008-10-11,2008-10-01,1,11,-1.754434874,-16.779999999999998,-15.98,0.006115534,0.04961797,-0.007804717
2008-10-12,2008-10-01,1,12,-1.754434874,-16.779999999999998,-15.98,0.006038262,0.04927548,-0.007857203
2008-10-13,2008-10-01,1,13,-1.754434874,-16.779999999999998,-15.98,0.006283784,0.05068155,-0.007801883
2008-10-14,2008-10-01,1,14,-1.754434874,-16.779999999999998,-15.98,0.006484342,0.05226164,-0.007619188
2008-10-15,2008-10-01,1,15,-1.754434874,-16.779999999999998,-15.98,0.006477089,0.05283025,-0.007484013
2008-10-16,2008-10-01,1,16,-1.754434874,-16.5,-13.33,0.006375852,0.05228356,-0.00753987
2008-10-17,2008-10-01,1,17,-1.754434874,-16.5,-13.33,0.00635875,0.052337,-0.007472144
2008-10-18,2008-10-01,1,18,-1.754434874,-16.5,-13.33,0.006427939,0.05285139,-0.007431257
2008-10-19,2008-10-01,1,19,-1.754434874,-16.5,-13.33,0.006440897,0.05260862,-0.007443998
2008-10-20,2008-10-01,1,20,-1.754434874,-16.5,-13.33,0.006740581,0.05403982,-0.007301587
2008-10-21,2008-10-01,1,21,-1.754434874,-16.5,-13.33,0.006834792,0.05444197,-0.007185257
2008-10-22,2008-10-01,1,22,-1.754434874,-16.5,-13.33,0.006882338,0.05479984,-0.007099143
2008-10-23,2008-10-01,1,23,-1.754434874,-16.5,-13.33,0.006830521,0.05427404,-0.007144228
2008-10-24,2008-10-01,1,24,-1.754434874,-16.5,-13.33,0.00680849,0.05426772,-0.007167079
2008-10-25,2008-10-01,1,25,-1.754434874,-16.5,-13.33,0.006651175,0.05325422,-0.007300493
2008-10-26,2008-10-01,1,26,-1.754434874,-16.5,-13.33,0.006693064,0.05329167,-0.007307171
2008-10-27,2008-10-01,1,27,-1.754434874,-16.5,-13.33,0.006733412,0.05325733,-0.007340884
2008-10-28,2008-10-01,1,28,-1.754434874,-16.5,-13.33,0.006753249,0.05339552,-0.007386726
2008-10-29,2008-10-01,1,29,-1.754434874,-16.5,-13.33,0.006734335,0.05343796,-0.007378534
2008-10-30,2008-10-01,1,30,-1.754434874,-16.5,-13.33,0.006737156,0.05382366,-0.007323739
2008-10-31,2008-10-01,1,31,-1.754434874,-18.759999999999998,-8.78,0.006751021,0.05425567,-0.007275895
2008-11-01,2008-10-01,2,32,-1.754434874,-18.759999999999998,-8.78,0.00672879,0.05421165,-0.007259126
2008-11-02,2008-10-01,2,33,-1.754434874,-18.759999999999998,-8.78,0.006752879,0.05411481,-0.007244626
2008-11-03,2008-10-01,2,34,-1.754434874,-18.759999999999998,-8.78,0.006876127,0.05458751,-0.007200778
2008-11-04,2008-10-01,2,35,-1.754434874,-18.759999999999998,-8.78,0.006902956,0.05468291,-0.007169595
2008-11-05,2008-10-01,2,36,-1.754434874,-18.759999999999998,-8.78,0.006883358,0.05457844,-0.007139281
2008-11-06,2008-10-01,2,37,-1.754434874,-18.759999999999998,-8.78,0.006906434,0.05464648,-0.007130434
2008-11-07,2008-10-01,2,38,-1.754434874,-18.759999999999998,-8.78,0.00688786,0.05453848,-0.007151346
2008-11-08,2008-10-01,2,39,-1.754434874,-18.759999999999998,-8.78,0.006921609,0.05469196,-0.007144659
2008-11-09,2008-10-01,2,40,-1.754434874,-18.759999999999998,-8.78,0.006954728,0.05475186,-0.007133632
2008-11-10,2008-10-01,2,41,-1.754434874,-18.759999999999998,-8.78,0.007029467,0.05482471,-0.007118375
2008-11-11,2008-10-01,2,42,-1.754434874,-18.759999999999998,-8.78,0.007018214,0.05442474,-0.007110627
2008-11-12,2008-10-01,2,43,-1.754434874,-18.759999999999998,-8.78,0.007048069,0.05425873,-0.0070971
2008-11-13,2008-10-01,2,44,-1.754434874,-18.759999999999998,-8.78,0.007017444,0.05386994,-0.007095883
2008-11-14,2008-10-01,2,45,-1.754434874,-18.759999999999998,-8.78,0.006966353,0.05359475,-0.007122985
2008-11-15,2008-10-01,2,46,-1.754434874,-18.759999999999998,-8.78,0.006954168,0.05358421,-0.007114155
2008-11-16,2008-10-01,2,47,-1.754434874,-18.759999999999998,-8.78,0.006950951,0.05343942,-0.00710966
2008-11-17,2008-10-01,2,48,-1.754434874,-22.08,-9.46,0.007029713,0.05370127,-0.007070514
2008-11-18,2008-10-01,2,49,-1.754434874,-22.08,-9.46,0.00703421,0.05352127,-0.007085778
2008-11-19,2008-10-01,2,50,-1.754434874,-22.08,-9.46,0.007085422,0.05361117,-0.00706905
2008-11-20,2008-10-01,2,51,-1.754434874,-22.08,-9.46,0.007072461,0.05327526,-0.007078148
2008-11-21,2008-10-01,2,52,-1.754434874,-22.08,-9.46,0.00711717,0.05324754,-0.007080321
2008-11-22,2008-10-01,2,53,-1.754434874,-22.08,-9.46,0.007121711,0.05330476,-0.007060148
2008-11-23,2008-10-01,2,54,-1.754434874,-22.08,-9.46,0.007118164,0.05314144,-0.007066737
2008-11-24,2008-10-01,2,55,-1.754434874,-22.08,-9.46,0.007184111,0.05339508,-0.007041136
2008-11-25,2008-10-01,2,56,-1.754434874,-22.08,-9.46,0.007199868,0.05345297,-0.007014229
2008-11-26,2008-10-01,2,57,-1.754434874,-22.08,-9.46,0.007228227,0.05355533,-0.007008859
2008-11-27,2008-10-01,2,58,-1.754434874,-22.08,-9.46,0.007272305,0.05392645,-0.006962205
2008-11-28,2008-10-01,2,59,-1.754434874,-22.08,-9.46,0.007300038,0.05407469,-0.006925883
2008-11-29,2008-10-01,2,60,-1.754434874,-22.08,-9.46,0.007339442,0.05433161,-0.006878982
2008-11-30,2008-10-01,2,61,-1.754434874,-22.08,-9.46,0.007379738,0.05446706,-0.006859823
